#PAGE_URL,title,company-name,job-link,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Sales Team Leader - Real Estate Brokerage,Kimit Real Estate,Sales Team Leader - Real Estate Brokerage,https://wuzzuf.net/jobs/p/6a09c31d-1c9f-4895-8b3c-d50c9720edcc-Sales-Team-Leader---Real-Estate-Brokerage-Kimit-Real-Estate-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2095,"Full Time · Manager · 3-5 Yrs of Exp · Males Only · Sales · Sales Skills · Real Estate · Sales Target · Brokerage · Sales/Retail - October 13, 2020","New Cairo, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Product Manager, ,Product Manager,https://wuzzuf.net/jobs/p/639464d4-58c8-47b7-9a0f-53b8f1f0266c-Product-Manager-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2096,"Full Time · Manager · 2-5 Yrs of Exp · Communication Skills · Product Management · UI · Agile · Design · UX · Content Management · Project/Program Management · Strategy/Consulting - October 4, 2020","Abu Qir, Alexandria"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Showroom Sales Representative,Egyptian Tabletop Trading Company,Showroom Sales Representative,https://wuzzuf.net/jobs/p/3cf7fd3d-6888-464d-883c-cdc05cc054ad-Showroom-Sales-Representative-Egyptian-Tabletop-Trading-Company-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2097,"Full Time · Entry Level · 0-2 Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Care · Retail · Customer Service/Support · Sales/Retail - September 28, 2020","Giza, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Senior Sales Engineer,Marmonil Marble & Granite,Senior Sales Engineer,https://wuzzuf.net/jobs/p/468fe524-ed7b-4d81-87da-0eea3af99a9f-Senior-Sales-Engineer-Marmonil-Marble-Granite-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2098,"Full Time · Experienced · 3-5 Yrs of Exp · Sales · Engineering · AutoCAD · Retail · Sales Skills · Sales Target · English · Architecture · Fine Arts · Applied Arts · B2C · Graphics Software - November 8, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Business Analyst, ,Business Analyst,https://wuzzuf.net/jobs/p/7a58a934-fcd4-4bd6-98d9-42516b50417b-Business-Analyst-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2099,"Part Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Business Analysis · Computer Science · SRS · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology - October 22, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Area Sales Executive - Cairo,GLC,Area Sales Executive - Cairo,https://wuzzuf.net/jobs/p/ac213e9c-63c8-4934-8061-b17537e33689-Area-Sales-Executive---Cairo-GLC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2100,"Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Sales · Marketing · Colors · English · Chemicals · Painting · Sales Skills · Sales Target · Sales/Retail - October 12, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Oracle Human Capital Management (HCM)...,Megamind IT Solutions,Oracle Human Capital Management (HCM)...,https://wuzzuf.net/jobs/p/54215115-34aa-4337-b30a-13f0994a48a9-Oracle-Human-Capital-Management-HCM-Consultant---Oracle-Fusion-Megamind-IT-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2089,"Full Time · Experienced · 5-7 Yrs of Exp · Oracle Fusion · Information Technology (IT) · Oracle · HCM · Computer Science · Human Capital Management · Management · Consulting · EBS · Cloud - November 12, 2020","10th Of Ramadan City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Project Manager,Source Technology,Project Manager,https://wuzzuf.net/jobs/p/9e8f8176-003c-4115-bc45-3f7b420d2ab5-Project-Manager-Source-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2088,"Full Time · Volunteering · Manager · 5+ Yrs of Exp · Project Management · Management · Engineering · Information Technology (IT) · Risk Management · C# · Cost · MVC · Cost Management · C#.Net - November 12, 2020","Heliopolis, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,CNC Programming Engineer,AACMI,CNC Programming Engineer,https://wuzzuf.net/jobs/p/624cb8fd-8a76-4ab9-9c4d-4490ec1a35e2-CNC-Programming-Engineer-AACMI-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2087,"Full Time · Experienced · 10+ Yrs of Exp · Engineering · Mechanical Engineering · CNC · MS office · Medical Technology · English · CNC Programming · CNC Engineering · Medical/Healthcare - November 11, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Executive Secretary,Serious construction,Executive Secretary,https://wuzzuf.net/jobs/p/c97dcd82-0b37-459d-b032-cbcf5ce62e93-Executive-Secretary-Serious-construction-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2086,"Full Time · Entry Level · 1-7 Yrs of Exp · Females Only · Administration · Secretary · Office Management · Microsoft Office · Business Administration · Executive Secretary · Administrative - November 10, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Senior Architect (Work from Home),Virtual Worker Now,Senior Architect (Work from Home),https://wuzzuf.net/jobs/p/448071a5-d219-43d4-95cd-70763c85b578-Senior-Architect-Work-from-Home-Virtual-Worker-Now-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2119,"Full Time · Work From Home · Experienced · 5+ Yrs of Exp · Architecture · Engineering · AutoCAD · 3D Max · Design · Quality · 3D · Engineering - Construction/Civil/Architecture - November 3, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Chief Operation Officer,The First Microfinance,Chief Operation Officer,https://wuzzuf.net/jobs/p/5e45f0f1-7c6a-47e1-8d5c-9f757251ebbf-Chief-Operation-Officer-The-First-Microfinance-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2106,Full Time · Senior Management · 8+ Yrs of Exp · Operations · Management · Microfinance · Finance · Administration · English · Financial Performance · Administration · Operations/Management - New,"Maadi, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Odoo Implementation Consultant ( Part Time ),YDS yasar digital services,Odoo Implementation Consultant ( Part Time ),https://wuzzuf.net/jobs/p/e8b0fa00-1748-4c93-9720-28cb81b0c1e7-Odoo-Implementation-Consultant--Part-Time--YDS-yasar-digital-services-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2107,"Part Time · Experienced · 3+ Yrs of Exp · Males Only · ERP · Odoo · Functional · Computer Science · Information Technology (IT) · Odoo Modules · Business · Implementation · Business Administration - November 9, 2020","Sheikh Zayed, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Senior Graphic Designer,Eksab,Senior Graphic Designer,https://wuzzuf.net/jobs/p/59861ade-119b-4669-baa7-bb75cfa6ed6d-Senior-Graphic-Designer-Eksab-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2108,"Full Time · Experienced · 3-5 Yrs of Exp · Graphic Design · Design · Adobe Illustrator · Adobe Photoshop · UI · UX · Mobile Design · Web Design · Adobe XD · Creatives · Creative/Design/Art - October 1, 2020","Downtown, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Technical Artist,VRapeutic,Technical Artist,https://wuzzuf.net/jobs/p/f3e493c3-0266-4e80-a418-2023784a2d7b-Technical-Artist-VRapeutic-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2109,"· Experienced · 2-7 Yrs of Exp · technical art · Unity · Blender · art optimization · modeling · 3D Art · AFrame · baking · shading · lighting · WebVR · Creative/Design/Art - November 22, 2020","Abdeen, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Architect (Work from Home),Virtual Worker Now,Architect (Work from Home),https://wuzzuf.net/jobs/p/dcc6fe6e-f15e-4fae-b194-bcad8b48e58b-Architect-Work-from-Home-Virtual-Worker-Now-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2110,"Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Design · 3D Max · Work from home · Architecture · Engineering · AutoCad · Quality · Work Station · Creative/Design/Art - November 5, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Interior Designer-Gharbia,Town Team,Interior Designer-Gharbia,https://wuzzuf.net/jobs/p/653a3acf-8c70-43ad-952e-4f5ae5e75ee4-Interior-Designer-Gharbia-Town-Team-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2111,"Full Time · Experienced · 2-4 Yrs of Exp · Interior Design · Design · Architecture · AutoCAD · 3D Max · SketchUp · 3D · Drawings · Illustrator · Lighting · Creative/Design/Art - November 3, 2020","Gharbia, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,"Risk,Compliance & Governance Manager",The First Microfinance,"Risk,Compliance & Governance Manager",https://wuzzuf.net/jobs/p/5063361f-f3a4-42a9-b3b4-fd664541d893-RiskCompliance---Governance-Manager-The-First-Microfinance-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2112,"Full Time · Senior Management · 7+ Yrs of Exp · Risk Management · Compliance · Legal · Administration · Administration · Legal · Operations/Management - October 28, 2020","Maadi, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Copywriter,Joovlly,Copywriter,https://wuzzuf.net/jobs/p/ccb715bb-a5b7-4dd7-80c4-e4b528665693-Copywriter-Joovlly-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2113,"Full Time · Experienced · 2+ Yrs of Exp · Writing · Copywriting · English · Social Media · Marketing · Media · Digital Marketing · SEO · Communications · Writing/Editorial - November 4, 2020","Mohandessin, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Pre Sales Engineer,Smart Lighting,Pre Sales Engineer,https://wuzzuf.net/jobs/p/29e7356c-877d-4309-ad41-dcb832025ce4-Pre-Sales-Engineer-Smart-Lighting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2114,"Full Time · Entry Level · 1-2 Yrs of Exp · Engineering · Sales · Sales Skills · Electrical · Electrical Engineering · Presales · Sales/Retail · Engineering - Mechanical/Electrical - November 4, 2020","Sheraton, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Marketing Manager,SYE English Community,Marketing Manager,https://wuzzuf.net/jobs/p/1b1e7200-51f3-40d4-90a5-437e1b9cd76b-Marketing-Manager-SYE-English-Community-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2115,"Full Time · Manager · 5-10 Yrs of Exp · Marketing · E-marketing · Market Research · Social Media · Online Marketing · Marketing Management · Marketing Plan · Event Management · Education · FMCG - November 2, 2020","Dokki, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Internal Audit,Neisco for Modern Water Systems Production,Internal Audit,https://wuzzuf.net/jobs/p/e6ad6d87-b4f1-45dc-a88a-a163a7567b02-Internal-Audit-Neisco-for-Modern-Water-Systems-Production-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2116,"Full Time · Experienced · 2+ Yrs of Exp · Auditing · Financial Analysis · Internal Auditing · Finance · Accounting · Commerce · Management · Business · Procedures · Business Analysis · Analysis - October 18, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Sales Executive, ,Sales Executive,https://wuzzuf.net/jobs/p/9ffbea04-5c84-4ef4-aa3c-4ba68def3320-Sales-Executive-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2117,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Service · English · Sales/Retail - October 11, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Game Designer, ,Game Designer,https://wuzzuf.net/jobs/p/5a79bc8d-da80-4913-afba-cd9e9f58d262-Game-Designer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2118,"Full Time · Experienced · 4-7 Yrs of Exp · Game Design · Programming · Games · Design · Computer Science · Information Technology (IT) · Computer Engineering · Engineering · Creative/Design/Art - October 6, 2020","Mokattam, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Area Sales Executive - Giza,GLC,Area Sales Executive - Giza,https://wuzzuf.net/jobs/p/4d0b6316-18e5-4b29-8ffc-d33e9ae04e53-Area-Sales-Executive---Giza-GLC-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2105,"Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Sales · Marketing · Colors · English · Chemicals · Painting · Sales Skills · Sales Target · Sales/Retail - October 11, 2020","Giza, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Business Analyst,AHCC,Business Analyst,https://wuzzuf.net/jobs/p/2cc7cdeb-98db-499d-8478-bdde1775703f-Business-Analyst-AHCC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2120,"Full Time · Experienced · 1-3 Yrs of Exp · Business Analysis · Information Technology (IT) · Analysis · Computer Science · Documentation · Research · English · Arabic · Bu · Business Development - November 22, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Area Sales Executive - Alexandria,GLC,Area Sales Executive - Alexandria,https://wuzzuf.net/jobs/p/18ebc863-e386-4220-a5c4-259fd0e8af20-Area-Sales-Executive---Alexandria-GLC-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2101,"Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Sales · Marketing · Colors · English · Chemicals · Painting · Sales Skills · Sales Target · Sales/Retail - October 12, 2020","Alexandria, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Social Media Specialist,Ebtkar,Social Media Specialist,https://wuzzuf.net/jobs/p/b0eb78fe-9bb5-4ec2-97e7-9dfe57a087d8-Social-Media-Specialist-Ebtkar-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2102,"Full Time · Experienced · 2+ Yrs of Exp · Marketing · Media · Social Media · Advertising · E-marketing · Communication Skills · Communication · English · Arabic · IT · Information Technology - October 5, 2020","Nasr City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Logistics Specialist,TMA For Industrial Supplies,Logistics Specialist,https://wuzzuf.net/jobs/p/9c7fde5a-0af8-4f1b-9f64-af471af48059-Logistics-Specialist-TMA-For-Industrial-Supplies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2103,"Full Time · Experienced · 2-5 Yrs of Exp · Males Only · Supply Chain · Logistics · Purchasing · Procurement · Industrial · CRM · Microsoft Office · Logistics/Supply Chain - November 5, 2020","New Cairo, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2100,Account Manager for E-Commerce - New Cairo,ArabDT,Account Manager for E-Commerce - New Cairo,https://wuzzuf.net/jobs/p/bd653cb3-93b2-492f-ad5a-2a9989ee90da-Account-Manager-for-E-Commerce---New-Cairo-ArabDT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2104,"Full Time · Part Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · E-Commerce · Marketing · Business Development · Communication Skills · Customer Service · Business Development - October 21, 2020","New Cairo, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Office Manager,Mega Pharma,Office Manager,https://wuzzuf.net/jobs/p/1962294d-bda2-47d0-99f3-6c8757d33dcc-Office-Manager-Mega-Pharma-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2137,"Full Time · Experienced · 2-4 Yrs of Exp · Microsoft Office · Office Administration · Management Skills · Office Management · Administration · Secretary · English · Communication Skills · Medical - October 29, 2020","Alexandria, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Senior Graphic Designer,Blink,Senior Graphic Designer,https://wuzzuf.net/jobs/p/9f0a53d1-75af-4016-8375-a10c8156b099-Senior-Graphic-Designer-Blink-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2136,"Full Time · Experienced · 3-5 Yrs of Exp · Adobe Illustrator · Adobe Photoshop · Graphic Design · Design · Illustrator · Fine Arts · Photoshop · Adobe · Graphic · InDesign · Graphic Designer - October 5, 2020","Alexandria, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Strategic Programs Team Manager,WUZZUF,Strategic Programs Team Manager,https://wuzzuf.net/jobs/p/a3db6022-d084-4658-8543-a2cb6595fde9-Strategic-Programs-Team-Manager-WUZZUF-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2139,"Full Time · Manager · 7-15 Yrs of Exp · PMP · Project Management · Strategic Planning · Reporting · Analysis · Communication · Programs Manager · Programs Management · development sector - November 10, 2020","Maadi, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,ERP Solution Architect,OdooTec,ERP Solution Architect,https://wuzzuf.net/jobs/p/4cfa1b7a-ecf7-4a12-917a-582141418f90-ERP-Solution-Architect-OdooTec-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2138,"Full Time · Experienced · 10+ Yrs of Exp · ERP · Solution Architect · Functional Consultant · Implementation · IT · Software · SAP · IT/Software Development · Strategy/Consulting - November 15, 2020","New Cairo, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Graphic Designer, ,Graphic Designer,https://wuzzuf.net/jobs/p/b6c4a2f5-5097-4c42-952c-a5165f2b6e68-Graphic-Designer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2140,"Full Time · Experienced · 2-3 Yrs of Exp · Graphic Design · Design · Adobe Photoshop · Adobe Illustrator · Photoshop · Graphics · Motion Graphics · Creative/Design/Art · Marketing/PR/Advertising - October 28, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Marketing Communications Specialist,Autsera Limited,Marketing Communications Specialist,https://wuzzuf.net/jobs/p/7f18b395-5eb2-4b04-988b-97f9c602398f-Marketing-Communications-Specialist-Autsera-Limited-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2125,"Full Time · Experienced · 4-10 Yrs of Exp · Educational Games · Creative · Design · Marketing · Social Media · Digital Marketing · E-marketing · Media · Communication Skills · Communications - November 19, 2020","Dokki, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Senior Purchasing Specialist,Groupe- Atlantic,Senior Purchasing Specialist,https://wuzzuf.net/jobs/p/b396e477-c7c7-44ef-9536-8646173671a9-Senior-Purchasing-Specialist-Groupe--Atlantic-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2126,"Full Time · Experienced · 5+ Yrs of Exp · Purchasing · Procurement · Logistics · Manufacturing · Supply Chain · SAP · Negotiation Skills · Management · Business Administration - November 2, 2020","10th Of Ramadan City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Senior Products Delivery Manager,Fawry Banking & Payment Technology Services,Senior Products Delivery Manager,https://wuzzuf.net/jobs/p/90bf921a-4a91-4da9-9e73-4fee79691273-Senior-Products-Delivery-Manager-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2127,"Full Time · Manager · 13-16 Yrs of Exp · Project Management · Information Technology (IT) · Leadership · Project · Technical · MBA · Computer Science · MSC · IT/Software Development - October 15, 2020","Smart Village, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Chief Financial Officer, ,Chief Financial Officer,https://wuzzuf.net/jobs/p/8baa5144-9c67-4683-b780-6c2aa516a2a9-Chief-Financial-Officer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2128,"Full Time · Senior Management · 10+ Yrs of Exp · Financial Management · Finance · Financial Analysis · Accounting · CPA · Payroll · General Ledger · Accounting Software · ACA · ACAA · CIMA - October 8, 2020","Sheraton, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Safety & Security Specialist - Alexandria,UX Centers,Safety & Security Specialist - Alexandria,https://wuzzuf.net/jobs/p/5e349842-c105-474c-8b6f-995ae597ba2b-Safety---Security-Specialist---Alexandria-UX-Centers-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2129,Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Firewall Administration · Network Security · Information Security · CCTV · Access Control - New,"Bourj Alarab, Alexandria"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Marketing Executive,Unicity,Marketing Executive,https://wuzzuf.net/jobs/p/2913f623-e953-4a58-aec7-b7e4e8d4aa7f-Marketing-Executive-Unicity-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2130,"Full Time · Experienced · 3+ Yrs of Exp · Marketing · Communication · Market Research · Real Estate · Social Media · Media · English · Digital Marketing · E-marketing · Marketing/PR/Advertising - October 31, 2020","New Cairo, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Human Resource Manager,Pyramid Glass Company,Human Resource Manager,https://wuzzuf.net/jobs/p/e576afef-0038-49ba-a1d8-a51503743867-Human-Resource-Manager-Pyramid-Glass-Company-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2131,"Full Time · Manager · 10+ Yrs of Exp · Human Resources (HR) · Human Resources Management · Human Resources · Recruitment · Personnel · Management · HIS · Analytical · Resources Management - October 27, 2020","Bourj Alarab, Alexandria"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,System Admin,Premier Services and Recruitment Overseas,System Admin,https://wuzzuf.net/jobs/p/c41a7689-4b63-45c0-924e-a2ed9dfc8beb-System-Admin-Premier-Services-and-Recruitment-Overseas-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2132,"Full Time · Experienced · 2+ Yrs of Exp · System Administration · Information Technology (IT) · MCSA · Computer Science · MCSE · IT/Software Development · Engineering - Telecom/Technology - November 1, 2020","Maadi, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Senior HR Generalist, ,Senior HR Generalist,https://wuzzuf.net/jobs/p/72b7b030-fefe-4bd6-9029-3f6867ef4f97-Senior-HR-Generalist-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2133,"Full Time · Experienced · 3-5 Yrs of Exp · Human Resources (HR) · Recruitment · Personnel · Microsoft Office · Social Insurance Law · Social Insurance · ERP · HRM · Human Resources - November 10, 2020","Ameria, Alexandria"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Sales Team Leader,Assaf Group,Sales Team Leader,https://wuzzuf.net/jobs/p/40665673-3d5c-4e11-9f95-1dec48b5a05e-Sales-Team-Leader-Assaf-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2134,"Full Time · Manager · 5-7 Yrs of Exp · Marekting · Sales · Sales Skills · Sales Target · Media · Adobe Photoshop · Adobe Indesign · English · Real Estate · Business Administration · Marketing - October 11, 2020","Cairo, Egypt"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Customer Experience Manager,Nana,Customer Experience Manager,https://wuzzuf.net/jobs/p/25c2a7cd-6894-4a1b-bce1-962b60e35474-Customer-Experience-Manager-Nana-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2135,"Full Time · Manager · 8+ Yrs of Exp · Customer Support · Customer Service · Operations · Customer Care · Leadership · Communication Skills · Management · Customer Service/Support - November 9, 2020","Sheraton, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Purchasing Manager,Groupe- Atlantic,Purchasing Manager,https://wuzzuf.net/jobs/p/7ef77d24-f1ae-4c8e-94ff-8b55bf833736-Purchasing-Manager-Groupe--Atlantic-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2124,"Full Time · Manager · 8-10 Yrs of Exp · Purchasing · Procurement · Supply Chain · Industrial · Logistics · Business Administration · Manufacturing · Management · Manufacturing/Production - November 2, 2020","10th Of Ramadan City, Cairo"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Odoo Implementer,YDS yasar digital services,Odoo Implementer,https://wuzzuf.net/jobs/p/bbed811e-6a60-4af7-a02c-14a48c13e90e-Odoo-Implementer-YDS-yasar-digital-services-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2123,"Full Time · Entry Level · 1-2 Yrs of Exp · Males Only · ERP · Odoo · Functional · Computer Science · Information Technology (IT) · Odoo Modules · Business · Implementation · Business Administration - November 4, 2020","Sheikh Zayed, Giza"
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2120,Civil Sales Engineer,Titan Cement Egypt,Civil Sales Engineer,https://wuzzuf.net/jobs/p/9ad8ec8c-a07b-46d5-8855-b36086fe6bd4-Civil-Sales-Engineer-Titan-Cement-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2122,"Full Time · Entry Level · 1-3 Yrs of Exp · Civil Engineering · Sales · Sales Skills · Sales Target · Customer Service · Customer Care · Customer Support · Communication Skills · Engineering - October 13, 2020","Sheraton, Cairo"
